1000 0.0000000343
1500 0.0000000333
2000 0.0000000331
2500 0.0000000321
3000 0.0000000381
3500 0.0000000322
4000 0.0000000380
4500 0.0000000330
5000 0.0000000336
5500 0.0000000331
6000 0.0000000341
6500 0.0000000407
7000 0.0000000340
7500 0.0000000374
8000 0.0000000345
8500 0.0000000347
9000 0.0000000338
9500 0.0000000340
10000 0.0000000346
10500 0.0000000343
11000 0.0000000360
11500 0.0000000445
12000 0.0000000360
12500 0.0000000359
13000 0.0000000362
13500 0.0000000356
14000 0.0000000356
14500 0.0000000393
15000 0.0000000449
15500 0.0000000358
16000 0.0000000353
16500 0.0000000352
17000 0.0000000350
17500 0.0000000341
18000 0.0000000352
18500 0.0000000346
19000 0.0000000338
19500 0.0000000348
20000 0.0000000515
20500 0.0000000354
21000 0.0000000353
21500 0.0000000354
22000 0.0000000349
22500 0.0000000380
23000 0.0000000477
23500 0.0000000368
24000 0.0000000369
24500 0.0000000365
25000 0.0000000422
25500 0.0000000397
26000 0.0000000372
26500 0.0000000383
27000 0.0000000362
27500 0.0000000363
28000 0.0000000362
28500 0.0000000373
29000 0.0000000426
29500 0.0000000388
30000 0.0000000360
30500 0.0000000373
31000 0.0000000392
31500 0.0000000372
32000 0.0000000363
32500 0.0000000376
33000 0.0000000377
33500 0.0000000426
34000 0.0000000377
34500 0.0000000380
35000 0.0000000367
35500 0.0000000370
36000 0.0000000375
36500 0.0000000369
37000 0.0000000371
37500 0.0000000380
38000 0.0000000380
38500 0.0000000370
39000 0.0000000371
39500 0.0000000364
40000 0.0000000382
40500 0.0000000382
41000 0.0000000370
41500 0.0000000376
42000 0.0000000368
42500 0.0000000370
43000 0.0000000374
43500 0.0000000372
44000 0.0000000374
44500 0.0000000374
45000 0.0000000381
45500 0.0000000374
46000 0.0000000377
46500 0.0000000380
47000 0.0000000419
47500 0.0000000421
48000 0.0000000433
48500 0.0000000409
49000 0.0000000408
49500 0.0000000391
50000 0.0000000382
